,ip,nb_www,nb_com,nb_dslash,http_in_path,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_extRedirection,ratio_extErrors,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,f1,f2,f4,f5,f6,f7,f8,f10,f11,f14,f16,f18,f25,f26,f27
9263,0,0,0,0,0,0,0,0,2,0,1,0,2,0,8,8,0,16,16,0,12.0,12.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0.846153846,0.615384615,1,0.0,0.0,0.0,0,14.28571429,0,1,0,0,374,7295,0,0,1,5,36,29,2,0,0,0,0,0,0,2,1,0,False,0.0,0.0
8755,0,1,1,0,0,1,0,0,2,0,0,0,9,3,3,3,3,12,12,10,6.444444444,7.5,6.142857143,0,0,0,0,0,2,65,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,0.0,0,1,0,0,335,2221,159227,0,0,4,77,20,2,5,0,0,0,0,0,4,1,0,False,0.0,0.0
8268,0,1,0,0,0,0,0,0,3,0,0,0,13,4,2,3,2,11,4,11,5.538461538,3.5,5.909090909,0,0,0,0,0,0,181,0.817679558,0.182320442,0.151515152,0.0,1,77.77777778,100.0,0.0,0,21.05263158,0,1,1,0,156,8609,74745,1,1,5,95,12,3,0,0,0,0,0,0,12,1,0,False,0.07368421052631578,0.0
65,0,1,0,0,0,0,0,0,3,0,0,0,5,5,3,3,4,16,16,8,7.4,9.5,6.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,148,5408,0,0,1,1,52,24,3,0,0,0,0,0,0,4,1,0,False,0.038461538461538464,0.0
444,0,0,0,0,0,0,0,0,2,1,1,0,9,1,1,2,1,46,11,46,9.222222222,7.666666667,10.0,2,0,0,0,0,0,26,0.115384615,0.884615385,0.0,0.086956522,1,7.692307692,0.0,0.0,0,0.0,0,1,0,0,381,8019,0,0,1,4,105,29,2,1,0,1,0,1,0,6,3,0,True,0.09523809523809523,0.0
7920,0,1,0,1,0,0,0,0,2,0,0,0,6,3,3,3,3,10,10,8,5.666666667,6.5,5.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,542,5301,0,0,1,0,52,18,2,0,0,1,0,1,0,5,1,0,False,0.11538461538461539,0.0
4183,0,0,0,0,0,0,0,0,2,0,1,0,2,0,8,8,0,10,10,0,9.0,9.0,0.0,0,1,0,0,0,0,47,0.127659574,0.872340426,0.341463415,0.0,1,0.0,0.0,100.0,0,18.18181818,0,1,1,0,371,7298,0,0,0,5,31,23,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
5568,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,3,3,0,3.0,3.0,0.0,0,0,0,0,0,0,104,0.884615385,0.115384615,0.416666667,0.0,0,50.0,66.66666667,33.33333333,0,38.46153846,0,0,0,0,442,8687,513818,0,0,4,20,11,2,0,0,0,0,0,0,3,1,0,True,0.05,0.09090909090909091
6202,0,0,0,0,0,0,0,0,2,0,0,0,5,0,2,2,4,9,9,5,5.0,5.5,4.666666667,0,1,0,0,0,0,1133,0.939099735,0.060900265,0.304347826,0.275362319,0,100.0,100.0,0.0,0,67.45283019,0,0,1,0,903,7132,12,0,0,7,41,16,2,0,0,0,0,0,1,4,1,0,True,0.0,0.0
10418,0,1,0,0,0,0,0,0,2,1,0,0,3,3,3,3,0,10,10,0,5.666666667,5.666666667,0.0,0,0,0,0,0,0,165,0.836363636,0.163636364,0.0,0.0,1,75.0,50.0,50.0,0,75.0,0,1,1,0,0,-1,1196261,0,0,3,31,22,2,1,0,0,0,0,0,3,1,0,True,0.0,0.0
9331,0,1,0,0,0,0,0,0,3,0,0,0,11,4,2,3,2,8,8,7,5.181818182,5.5,5.111111111,0,0,0,0,0,0,206,0.781553398,0.218446602,0.222222222,0.222222222,1,83.63636364,100.0,0.0,0,15.15151515,0,0,0,0,95,5384,15400,0,0,5,78,16,3,0,0,0,0,0,5,5,1,0,False,0.07692307692307693,0.0
9098,0,0,0,0,0,0,0,0,1,0,0,0,4,2,3,9,3,9,9,8,6.25,9.0,5.333333333,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,202,-2,0,0,1,0,38,12,1,0,0,0,0,0,0,5,1,0,False,0.07894736842105263,0.0
3571,1,0,0,0,0,0,0,0,2,0,1,0,6,2,2,2,0,11,11,0,6.666666667,6.666666667,0.0,0,1,0,0,0,0,7,0.428571429,0.571428571,0.0,0.0,1,33.33333333,0.0,0.0,0,0.0,0,1,1,0,373,7296,0,0,1,5,58,49,2,4,0,0,0,0,0,3,1,0,True,0.13793103448275862,0.16326530612244897
7234,0,1,0,0,0,0,0,0,2,1,0,0,3,3,3,3,0,5,5,0,4.0,4.0,0.0,0,0,0,0,0,0,35,0.942857143,0.057142857,0.0,0.0,0,83.33333333,80.0,20.0,0,100.0,0,1,1,0,0,-1,0,0,0,2,26,17,2,1,0,0,0,0,0,3,1,0,True,0.0,0.0
8606,0,1,0,0,0,0,0,0,3,0,0,0,7,7,3,3,3,18,18,8,7.0,10.5,5.6,1,0,0,0,0,0,151,0.854304636,0.145695364,0.0,0.045454545,1,14.28571429,100.0,0.0,0,50.0,0,1,1,0,166,7870,1453,0,1,5,67,26,3,2,0,0,0,0,0,4,1,0,True,0.0,0.0
9353,0,0,1,0,0,1,0,0,3,0,0,0,11,2,2,4,2,10,6,10,4.454545455,5.0,4.333333333,0,1,0,0,0,0,116,0.887931034,0.112068966,0.307692308,0.0,0,66.66666667,0.0,100.0,0,11.11111111,0,0,0,0,2973,8349,1,0,0,10,71,15,4,0,0,1,1,2,0,5,1,0,True,0.014084507042253521,0.0
9683,0,1,1,0,0,1,0,0,3,0,0,0,10,6,2,3,2,10,8,10,5.7,5.5,5.75,0,0,0,0,0,0,85,0.929411765,0.070588235,0.0,0.166666667,0,87.5,66.66666667,33.33333333,0,0.0,0,1,1,0,120,9010,446919,0,1,5,77,16,3,3,0,0,0,0,1,5,1,0,False,0.1038961038961039,0.0
2749,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,0,24,0.291666667,0.708333333,0.117647059,0.058823529,1,25.0,0.0,100.0,0,10.0,0,1,1,0,974,2678,1308664,0,0,4,28,20,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
6442,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,0,10,10,0,4.75,4.75,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,364,0,0,0,1,0,33,26,1,3,0,0,0,0,0,2,1,0,False,0.030303030303030304,0.038461538461538464
4098,0,0,0,0,0,0,0,0,2,1,0,0,3,1,1,1,0,11,11,0,6.666666667,6.666666667,0.0,1,0,0,0,0,0,31,0.903225806,0.096774194,0.0,0.0,0,91.66666667,100.0,0.0,0,0.0,0,1,1,0,255,4492,0,0,0,3,35,26,2,1,0,0,0,0,0,3,1,0,True,0.0,0.0
7078,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,0,11,11,0,6.5,6.5,0.0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0,327,-1,0,0,1,0,26,18,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
8198,0,1,0,0,0,0,0,0,3,0,0,0,6,4,2,3,2,19,19,10,7.166666667,11.0,5.25,0,0,0,0,0,0,30,0.966666667,0.033333333,0.0,0.0,0,100.0,80.0,20.0,0,100.0,0,1,0,0,76,5767,0,0,1,2,59,27,3,0,0,0,0,0,0,5,1,0,False,0.03389830508474576,0.0
10979,0,1,0,0,0,1,0,0,3,0,0,0,14,5,3,3,3,11,11,11,6.071428571,7.0,5.916666667,0,0,0,0,0,0,55,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,100.0,0,1,1,0,70,5035,0,0,1,2,108,18,3,0,0,0,0,0,0,13,1,0,False,0.0,0.0
108,1,1,0,1,4,1,1,1,3,0,0,1,81,10,1,2,1,10,3,10,4.271604938,2.5,4.363636364,3,0,0,1,0,2,21,0.428571429,0.571428571,0.0,0.25,1,0.0,0.0,0.0,0,33.33333333,0,1,1,1,0,-1,0,1,1,0,430,13,24,0,1,2,9,10,18,21,5,9,False,0.03953488372093023,0.7692307692307693
1145,1,0,0,0,0,0,0,0,3,0,0,0,9,41,2,5,2,38,6,38,12.33333333,5.5,14.28571429,0,0,0,0,0,0,9,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,1,0,0,271,7764,32,0,0,5,132,16,3,0,0,1,0,1,3,4,1,0,True,0.045454545454545456,0.0
6506,0,0,0,0,0,0,0,0,2,0,1,0,2,0,8,8,0,20,20,0,14.0,14.0,0.0,0,1,0,0,0,0,14,0.071428571,0.928571429,0.846153846,0.615384615,1,0.0,0.0,0.0,0,14.28571429,0,1,0,0,374,7295,0,0,1,5,40,33,2,0,0,0,0,0,0,2,1,0,False,0.0,0.0
7771,0,1,0,0,0,0,0,0,2,0,1,0,2,3,3,3,0,17,17,0,10.0,10.0,0.0,0,0,0,0,0,0,78,0.935897436,0.064102564,0.2,0.0,1,95.0,100.0,0.0,0,90.0,0,1,1,0,225,2332,462435,0,0,2,34,25,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
2104,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,7,7,0,5.0,5.0,0.0,0,0,0,0,0,0,74,0.27027027,0.72972973,0.222222222,0.037037037,0,100.0,100.0,0.0,0,22.85714286,0,1,0,0,335,8430,567,0,0,7,23,15,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
6090,0,1,0,0,0,0,0,0,2,0,0,0,3,4,3,3,9,9,8,9,6.666666667,5.5,9.0,0,1,0,0,0,0,146,0.356164384,0.643835616,0.0,0.0,1,22.22222222,0.0,100.0,0,100.0,0,0,0,0,2808,8516,8,0,0,10,34,16,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
3076,1,0,1,0,0,0,1,0,3,0,0,0,12,9,2,3,2,17,13,17,7.833333333,8.75,7.375,0,0,0,0,0,0,51,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,118,42,4,0,0,1,2,3,2,4,1,0,False,0.22033898305084745,0.0
8692,0,0,0,0,0,0,0,0,1,0,0,0,5,1,3,7,3,7,7,7,5.6,7.0,5.25,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,282,2275,0,0,1,2,43,10,1,0,0,0,0,0,1,6,1,0,False,0.0,0.0
2961,1,0,1,0,0,0,1,0,3,1,0,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,51,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,128,50,4,1,0,1,2,3,2,5,1,0,True,0.140625,0.0
11289,0,0,0,0,0,0,0,0,2,0,0,0,6,0,2,2,0,9,9,0,4.0,4.0,0.0,0,0,0,0,0,0,215,0.530232558,0.469767442,0.0,0.0,1,50.0,0.0,100.0,0,73.91304348,0,1,1,0,766,5808,0,0,0,3,40,33,2,4,0,0,0,0,0,2,1,0,False,0.025,0.030303030303030304
5862,0,1,0,0,0,0,0,0,3,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,185,0.989189189,0.010810811,0.0,0.0,0,100.0,100.0,0.0,0,77.77777778,0,0,0,0,319,-1,361673,0,0,2,32,24,3,0,0,0,0,0,0,3,1,0,False,0.0,0.0
8181,0,0,0,0,0,0,0,0,2,0,0,0,4,3,5,5,0,43,43,0,16.25,16.25,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,0,-1,0,0,1,0,80,72,2,2,0,0,0,0,0,3,1,0,False,0.0,0.0
7620,0,0,0,0,0,0,0,0,2,0,1,0,5,0,4,10,4,20,20,10,10.0,15.0,6.666666667,0,0,0,0,0,0,83,0.554216867,0.445783133,0.054054054,0.081081081,1,52.94117647,8.333333333,91.66666667,0,58.33333333,0,1,0,0,133,7615,2188,0,0,5,65,35,2,1,0,0,0,0,0,4,1,0,False,0.0,0.0
7532,0,0,1,0,0,1,0,0,3,0,0,0,13,1,1,10,1,13,10,13,6.076923077,10.0,5.75,1,0,0,0,0,0,16,0.1875,0.8125,0.0,0.307692308,1,20.0,0.0,100.0,0,0.0,0,1,0,0,170,5674,0,0,1,2,103,14,3,0,1,1,1,2,0,7,1,0,True,0.009708737864077669,0.0
10805,0,0,0,0,0,0,0,0,2,1,0,0,6,0,2,2,3,13,9,13,6.833333333,5.0,8.666666667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,0,1387,0,0,1,0,56,20,2,2,0,0,0,0,0,4,1,0,False,0.17857142857142858,0.0
10118,0,0,0,0,0,0,0,0,2,0,0,0,2,1,5,5,0,18,18,0,11.5,11.5,0.0,1,0,0,0,0,0,16,0.125,0.875,0.357142857,0.0,1,0.0,0.0,100.0,0,25.0,0,1,1,0,955,6349,0,0,0,3,36,28,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
5482,0,1,0,0,0,0,0,0,3,0,0,0,11,4,2,3,2,9,9,7,5.0,6.0,4.777777778,0,0,0,0,0,0,62,0.903225806,0.096774194,0.333333333,0.0,0,100.0,100.0,0.0,0,14.28571429,0,1,0,0,165,6045,46492,0,0,5,76,17,3,6,0,0,0,0,0,4,1,0,False,0.06578947368421052,0.0
2929,0,0,1,0,0,0,0,0,1,0,0,0,1,0,19,19,0,19,19,0,19.0,19.0,0.0,0,0,0,0,0,0,48,0.8125,0.1875,0.222222222,0.0,0,100.0,0.0,0.0,0,10.0,0,1,1,1,0,-1,32580,0,0,2,31,22,1,0,0,0,0,0,0,3,1,0,True,0.0,0.0
1009,0,1,0,0,0,0,0,0,3,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,0,92,0.739130435,0.260869565,0.666666667,0.0,1,94.11764706,100.0,0.0,0,16.0,0,1,1,0,193,-1,45566,0,0,4,34,26,3,0,0,0,0,0,0,3,1,0,False,0.0,0.0
9227,0,1,0,0,0,0,0,0,3,0,0,0,6,3,3,3,3,9,4,9,4.5,3.5,5.0,0,1,0,0,0,0,146,0.623287671,0.376712329,0.054545455,0.072727273,1,12.5,98.57142857,1.428571429,0,93.33333333,0,0,1,0,50,7986,348,0,1,6,45,14,3,2,0,0,0,0,0,4,1,0,False,0.044444444444444446,0.0
8662,0,0,0,0,0,0,0,0,2,1,0,0,5,1,4,4,4,8,8,4,5.2,6.0,4.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0,269,3384,0,0,1,0,41,23,2,1,0,0,0,0,0,5,1,0,False,0.0,0.0
3290,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5,0,5,5,0,5.0,5.0,0.0,0,0,0,0,0,0,46,0.282608696,0.717391304,0.060606061,0.121212121,1,23.07692308,100.0,0.0,0,20.83333333,0,1,1,0,139,6435,59635,0,0,5,17,9,1,0,0,0,0,0,0,3,1,0,False,0.058823529411764705,0.1111111111111111
6364,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,0,266,0.819548872,0.180451128,0.041666667,0.375,1,23.33333333,100.0,0.0,0,0.0,0,0,0,0,635,2652,0,0,0,1,25,16,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
1948,0,1,0,0,0,0,0,0,3,1,0,0,8,4,3,3,4,12,12,8,7.0,8.0,6.0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,353,11,0,0,1,0,74,39,3,2,0,0,0,0,1,4,1,0,False,0.08108108108108109,0.0
5420,0,1,0,0,0,0,0,0,3,1,0,0,17,4,1,3,1,8,6,8,4.352941176,4.5,4.333333333,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,0,209,8924,35823,0,0,5,102,14,4,7,0,0,0,0,0,8,1,0,True,0.12745098039215685,0.0
7166,0,0,0,0,0,0,0,0,2,0,0,0,4,2,3,3,10,11,5,11,7.25,4.0,10.5,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,2429,1953,4365,0,1,3,45,14,2,0,0,1,0,0,0,3,1,0,True,0.17777777777777778,0.07142857142857142
5945,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0,0,0,0,0,0,14,0.0,1.0,0.285714286,0.0,1,0.0,0.0,100.0,0,0.0,0,1,0,0,85,5029,2839278,0,0,3,26,18,2,0,0,0,0,0,0,3,1,0,False,0.0,0.0
4577,1,0,0,0,0,0,0,0,3,0,1,0,6,8,1,1,1,14,14,4,4.833333333,6.0,2.5,0,0,0,0,0,0,21,0.19047619,0.80952381,0.176470588,0.0,1,0.0,20.0,80.0,0,25.0,0,1,1,0,228,5616,0,0,1,5,46,31,4,1,0,0,0,0,0,3,1,0,True,0.21739130434782608,0.3225806451612903
7823,0,0,0,0,0,0,0,0,3,0,0,0,6,0,2,2,4,18,18,5,8.166666667,10.0,4.5,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,261,834,2151511,0,1,1,66,47,5,0,0,0,0,0,0,4,1,0,False,0.0,0.0
2301,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0,0,0,0,0,0,30,0.733333333,0.266666667,0.25,0.25,1,70.0,50.0,50.0,0,57.14285714,0,1,1,0,183,-1,3433037,0,0,3,30,21,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
2386,1,0,0,0,0,0,0,0,3,1,0,0,11,1,2,21,2,21,21,17,7.545454545,21.0,6.2,2,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,228,-1,0,0,1,2,107,28,4,1,0,1,0,1,0,7,1,0,False,0.11214953271028037,0.0
1363,0,0,0,0,0,0,0,0,2,1,0,0,2,0,4,4,0,5,5,0,4.5,4.5,0.0,0,0,0,0,0,0,299,0.816053512,0.183946488,0.109090909,0.145454545,1,47.82608696,46.66666667,53.33333333,0,50.0,0,1,0,0,220,1971,1716959,0,0,2,26,17,2,1,0,0,0,0,0,3,1,0,True,0.0,0.0
8197,1,0,0,0,0,0,0,0,1,0,0,0,15,1,1,11,1,12,11,12,4.866666667,11.0,4.428571429,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,274,-1,1007290,0,0,0,98,15,1,4,0,0,0,0,5,7,1,0,False,0.47959183673469385,0.0
324,0,0,0,0,0,0,0,0,2,0,0,0,2,1,6,6,0,8,8,0,7.0,7.0,0.0,0,0,0,0,0,0,47,0.978723404,0.021276596,0.0,0.0,0,93.75,100.0,0.0,0,0.0,0,1,0,0,248,5230,0,0,1,7,28,19,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
4274,0,1,0,0,0,0,0,0,2,0,0,0,6,4,2,3,2,9,7,9,5.666666667,5.0,6.0,0,0,0,0,0,0,227,0.929515419,0.070484581,0.125,0.0625,1,88.88888889,88.88888889,11.11111111,0,88.88888889,0,0,1,0,1420,5884,181,0,0,6,50,15,2,3,0,0,0,0,0,3,1,0,False,0.0,0.0
4905,1,0,0,0,0,0,0,0,1,0,0,0,4,4,3,10,3,32,10,32,13.75,10.0,15.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,246,5233,10313348,0,1,3,70,14,1,0,0,1,0,1,0,4,1,0,False,0.3,0.0
9761,0,0,0,0,0,0,0,0,1,0,0,0,2,1,5,8,5,8,8,5,6.5,8.0,5.0,0,0,0,0,1,0,37,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,100.0,0,1,0,0,212,519,0,0,1,0,25,11,1,0,0,0,0,0,0,3,1,0,True,0.0,0.0
45,0,0,0,0,0,0,0,0,2,1,1,0,14,6,1,2,1,40,10,40,7.428571429,7.0,7.545454545,0,0,0,0,0,0,26,0.115384615,0.884615385,0.0,0.086956522,1,7.692307692,0.0,0.0,0,0.0,0,1,0,0,381,8019,0,0,1,4,131,27,2,1,0,1,0,1,4,7,3,0,True,0.030534351145038167,0.0
767,0,0,0,0,0,0,0,0,3,1,0,0,9,2,4,6,4,18,16,18,8.333333333,10.33333333,7.333333333,1,0,0,0,0,0,7,1.0,0.0,0.0,0.0,0,100.0,100.0,0.0,0,0.0,0,0,0,0,274,3013,433072,0,1,4,95,37,3,1,0,0,0,0,0,7,1,0,True,0.05263157894736842,0.05405405405405406
8139,0,0,0,0,0,0,0,0,2,0,0,0,4,1,4,5,4,11,6,11,6.5,5.5,7.5,2,1,0,0,0,0,1,0.0,1.0,0.0,0.0,0,0.0,0.0,100.0,0,0.0,0,0,0,0,2974,8348,1,0,1,10,42,16,2,0,0,0,0,0,0,5,1,0,True,0.0,0.0
7450,0,1,0,0,0,0,0,0,2,0,0,0,7,3,3,3,3,11,4,11,5.857142857,3.5,6.8,0,0,0,0,0,0,37,0.216216216,0.783783784,0.0,0.344827586,1,0.0,0.0,100.0,0,19.04761905,0,0,0,0,731,8399,7804106,1,0,2,58,12,2,3,0,0,0,0,0,4,1,0,False,0.0,0.0
5543,0,1,1,0,0,1,0,0,2,0,0,0,4,4,3,3,8,14,14,14,9.75,8.5,11.0,0,0,0,0,0,0,184,0.994565217,0.005434783,0.0,0.0,0,100.0,100.0,0.0,0,95.65217391,0,1,1,0,449,7587,988,0,0,5,53,22,2,1,0,0,0,0,0,3,1,0,False,0.0,0.0
11116,0,0,0,0,0,0,0,0,2,0,0,0,4,1,3,3,10,10,5,10,7.0,4.0,10.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,0,0,2429,1953,4365,0,1,3,44,14,2,0,0,1,0,0,0,3,1,0,True,0.11363636363636363,0.0
10334,0,1,0,0,0,0,0,0,3,0,0,0,7,3,2,3,2,15,15,7,5.142857143,9.0,3.6,0,0,0,0,0,0,121,0.20661157,0.79338843,0.09375,0.552083333,1,2.702702703,25.0,75.0,0,38.23529412,0,1,1,0,920,6385,37834,0,0,5,53,23,3,0,0,0,0,0,2,4,1,0,False,0.0,0.0
6618,0,1,0,0,0,0,0,0,3,0,0,0,6,3,3,3,4,14,13,14,8.833333333,8.0,9.25,1,0,0,0,0,0,2,0.5,0.5,1.0,0.0,0,0.0,100.0,0.0,0,0.0,0,1,0,0,336,3317,0,0,1,2,69,21,3,0,0,0,0,0,0,5,1,0,False,0.0,0.0
3765,0,1,0,0,0,0,0,0,2,0,0,0,2,3,3,3,0,6,6,0,4.5,4.5,0.0,0,0,0,0,0,0,246,0.987804878,0.012195122,0.0,0.0,0,91.30434783,92.30769231,7.692307692,0,100.0,0,0,1,0,0,7149,3598004,0,0,4,22,13,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
2309,0,0,0,0,0,0,0,0,3,1,0,0,8,2,2,9,2,10,10,5,4.625,9.5,3.0,2,0,0,0,1,0,20,0.15,0.85,0.0,0.0,1,0.0,100.0,0.0,0,0.0,0,1,0,0,545,4914,58891,0,1,4,59,26,4,1,0,1,0,1,0,5,1,0,True,0.0,0.0
1862,0,0,0,0,0,0,0,0,2,0,0,0,4,1,3,6,3,10,10,10,7.25,8.0,6.5,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1,0,0,302,7733,3779,0,1,4,43,21,2,0,0,0,0,0,0,4,1,0,False,0.046511627906976744,0.09523809523809523
6564,0,1,0,0,0,0,0,0,3,0,0,0,8,3,3,3,4,12,3,12,5.375,3.0,6.166666667,0,0,0,0,0,0,49,0.306122449,0.693877551,0.0,0.0,1,6.666666667,0.0,100.0,0,25.0,0,0,0,0,3515,8904,1499,0,0,7,62,11,3,3,0,0,0,0,0,4,1,0,True,0.0,0.0
7905,1,0,0,0,0,0,0,1,3,0,1,0,10,3,1,1,2,14,14,8,5.9,6.666666667,4.75,0,0,0,0,0,0,18,0.555555556,0.444444444,0.625,0.0,0,50.0,80.0,20.0,0,25.0,0,1,0,0,217,5627,0,0,1,5,81,49,5,2,0,1,0,1,0,4,1,0,True,0.20987654320987653,0.3469387755102041
5167,0,1,1,0,0,0,0,0,3,0,0,0,11,5,2,2,2,12,9,12,5.818181818,4.666666667,6.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,1,1,1,0,0,12168,5943,0,0,6,85,20,4,1,0,0,0,0,0,8,1,0,False,0.058823529411764705,0.0
1506,0,1,0,0,0,0,0,0,3,0,1,0,4,3,3,3,4,12,12,7,6.5,7.5,5.5,0,0,0,0,0,0,150,0.093333333,0.906666667,0.007352941,0.0,1,5.0,0.0,100.0,0,41.17647059,0,1,0,0,359,7310,10814,0,0,5,40,20,3,0,0,0,0,0,0,3,1,0,False,0.0,0.0
3962,0,1,0,0,0,0,0,0,3,0,0,0,5,5,3,3,3,17,17,9,7.4,10.0,5.666666667,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,119,1707,0,0,1,0,52,25,3,0,0,0,0,0,0,4,1,0,False,0.0,0.0
7062,0,1,0,0,0,0,0,0,3,0,0,0,4,3,3,3,4,8,8,7,5.5,5.5,5.5,0,0,0,0,0,0,166,0.957831325,0.042168675,0.285714286,0.0,1,60.0,100.0,0.0,0,77.77777778,0,1,1,0,1263,-1,62673,0,1,3,37,16,3,0,0,0,0,0,0,3,1,0,True,0.0,0.0
10300,0,0,1,0,0,0,1,0,2,0,0,0,2,1,2,2,0,16,16,0,9.0,9.0,0.0,0,0,0,0,0,0,7,0.857142857,0.142857143,1.0,0.0,0,100.0,0.0,0.0,0,0.0,0,1,0,0,564,-1,0,0,1,2,32,23,2,0,0,0,0,0,0,3,1,0,True,0.0,0.0
2153,1,0,0,0,0,0,0,0,3,0,0,0,7,43,2,5,2,80,6,80,16.28571429,5.5,20.6,0,0,0,0,0,0,9,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0,0.0,0,1,0,0,271,7765,32,0,0,5,132,16,3,0,0,1,0,1,0,4,1,0,True,0.030303030303030304,0.0
2631,0,0,0,0,0,0,0,0,1,0,0,0,15,2,2,15,2,15,15,11,6.4,15.0,5.785714286,0,0,0,0,0,0,87,0.034482759,0.965517241,0.119047619,0.023809524,1,0.0,0.0,100.0,0,2.43902439,0,1,1,0,341,389,5160220,0,1,0,121,19,1,5,0,0,0,0,0,11,1,0,False,0.0,0.0
